experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
keuleers2011_britishlexiconproject,2_block_12,37,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,38,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,39,0.0458984375,0.0,0.0458984375
keuleers2011_britishlexiconproject,2_block_12,40,0.0458984375,0.0155029296875,0.0303955078125
keuleers2011_britishlexiconproject,2_block_12,41,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,42,0.05322265625,0.0,0.05322265625
keuleers2011_britishlexiconproject,2_block_12,43,0.038330078125,0.0,0.038330078125
keuleers2011_britishlexiconproject,2_block_12,44,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,45,0.0458984375,0.0,0.0458984375
keuleers2011_britishlexiconproject,2_block_12,46,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,47,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,48,0.0458984375,0.0155029296875,0.0303955078125
keuleers2011_britishlexiconproject,2_block_12,49,0.038330078125,0.0,0.038330078125
keuleers2011_britishlexiconproject,2_block_12,50,0.06787109375,0.0,0.06787109375
keuleers2011_britishlexiconproject,2_block_12,51,0.038330078125,0.0,0.038330078125
keuleers2011_britishlexiconproject,2_block_12,52,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,53,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,54,0.03076171875,0.007781982421875,0.022979736328125
keuleers2011_britishlexiconproject,2_block_12,55,0.0458984375,0.0,0.0458984375
keuleers2011_britishlexiconproject,2_block_12,56,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,57,0.0458984375,0.0,0.0458984375
keuleers2011_britishlexiconproject,2_block_12,58,0.03076171875,0.007781982421875,0.022979736328125
keuleers2011_britishlexiconproject,2_block_12,59,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,60,0.08251953125,0.2041015625,-0.12158203125
keuleers2011_britishlexiconproject,2_block_12,61,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,62,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,63,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,64,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,65,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,66,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,67,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,68,0.038330078125,0.0,0.038330078125
keuleers2011_britishlexiconproject,2_block_12,69,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,70,0.0458984375,0.0,0.0458984375
keuleers2011_britishlexiconproject,2_block_12,71,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,72,0.023193359375,0.0,0.023193359375
keuleers2011_britishlexiconproject,2_block_12,73,0.03076171875,0.0,0.03076171875
keuleers2011_britishlexiconproject,2_block_12,74,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,75,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,76,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,77,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,78,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,79,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,80,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,81,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,82,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,83,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,84,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,85,0.0155029296875,0.007781982421875,0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,86,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,87,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,88,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,89,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,90,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,91,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,92,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,93,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,94,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,95,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,96,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,97,0.0155029296875,0.007781982421875,0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,98,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,99,0.05322265625,0.0,0.05322265625
keuleers2011_britishlexiconproject,2_block_12,100,0.038330078125,0.0,0.038330078125
keuleers2011_britishlexiconproject,2_block_12,101,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,102,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,103,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,104,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,105,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,106,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,107,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,108,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,109,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,110,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,111,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,112,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,113,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,114,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,115,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,116,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,117,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,118,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,119,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,120,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,121,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,122,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,123,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,124,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,125,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,126,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,127,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,128,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,129,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,130,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,131,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,132,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,133,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,134,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,135,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,136,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,137,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,138,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,139,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,140,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,141,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,142,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,143,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,144,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,145,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,146,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,147,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,148,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,149,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,150,0.0155029296875,0.0,0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,151,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,152,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,153,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,154,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,155,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,156,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,157,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,158,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,159,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,160,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,161,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,162,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,163,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,164,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,165,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,166,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,167,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,168,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,169,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,170,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,171,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,172,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,173,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,174,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,175,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,176,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,177,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,178,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,179,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,180,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,181,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,182,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,183,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,184,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,185,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,186,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,187,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,188,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,189,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,190,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,191,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,192,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,193,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,194,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,195,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,196,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,197,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,198,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,199,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,200,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,201,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,202,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,203,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,204,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,205,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,206,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,207,6.5,2.921875,3.578125
keuleers2011_britishlexiconproject,2_block_12,208,0.9765625,0.8984375,0.078125
keuleers2011_britishlexiconproject,2_block_12,209,0.10400390625,0.06787109375,0.0361328125
keuleers2011_britishlexiconproject,2_block_12,210,0.0458984375,0.023193359375,0.022705078125
keuleers2011_britishlexiconproject,2_block_12,211,0.023193359375,0.0155029296875,0.0076904296875
keuleers2011_britishlexiconproject,2_block_12,212,0.023193359375,0.0155029296875,0.0076904296875
keuleers2011_britishlexiconproject,2_block_12,213,0.0155029296875,0.0155029296875,0.0
keuleers2011_britishlexiconproject,2_block_12,214,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,215,0.023193359375,0.023193359375,0.0
keuleers2011_britishlexiconproject,2_block_12,216,0.0155029296875,0.0155029296875,0.0
keuleers2011_britishlexiconproject,2_block_12,217,0.007781982421875,0.06787109375,-0.060089111328125
keuleers2011_britishlexiconproject,2_block_12,218,0.007781982421875,0.0458984375,-0.038116455078125
keuleers2011_britishlexiconproject,2_block_12,219,0.007781982421875,0.0155029296875,-0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,220,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,221,0.007781982421875,0.0458984375,-0.038116455078125
keuleers2011_britishlexiconproject,2_block_12,222,0.007781982421875,0.0155029296875,-0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,223,0.007781982421875,0.03076171875,-0.022979736328125
keuleers2011_britishlexiconproject,2_block_12,224,0.0155029296875,0.345703125,-0.3302001953125
keuleers2011_britishlexiconproject,2_block_12,225,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,226,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,227,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,228,0.023193359375,0.0155029296875,0.0076904296875
keuleers2011_britishlexiconproject,2_block_12,229,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,230,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,231,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,232,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,233,0.007781982421875,0.0155029296875,-0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,234,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,235,0.007781982421875,0.007781982421875,0.0
keuleers2011_britishlexiconproject,2_block_12,236,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,237,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,238,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,239,0.0,0.0966796875,-0.0966796875
keuleers2011_britishlexiconproject,2_block_12,240,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,241,0.007781982421875,0.0155029296875,-0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,242,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,243,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,244,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,245,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,246,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,247,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,248,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,249,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,250,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,251,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,252,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,253,0.0,0.038330078125,-0.038330078125
keuleers2011_britishlexiconproject,2_block_12,254,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,255,0.0,0.0155029296875,-0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,256,0.0,0.0155029296875,-0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,257,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,258,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,259,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,260,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,261,0.007781982421875,0.023193359375,-0.015411376953125
keuleers2011_britishlexiconproject,2_block_12,262,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,263,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,264,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,265,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,266,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,267,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,268,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,269,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,270,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,271,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,272,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,273,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,274,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,275,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,276,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,277,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,278,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,279,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,280,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,281,0.0,0.023193359375,-0.023193359375
keuleers2011_britishlexiconproject,2_block_12,282,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,283,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,284,0.0,0.023193359375,-0.023193359375
keuleers2011_britishlexiconproject,2_block_12,285,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,286,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,287,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,288,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,289,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,290,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,291,0.0,0.0155029296875,-0.0155029296875
keuleers2011_britishlexiconproject,2_block_12,292,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,293,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,294,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,295,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,296,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,297,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,298,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,299,0.007781982421875,0.0,0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,300,0.007781982421875,0.0155029296875,-0.007720947265625
keuleers2011_britishlexiconproject,2_block_12,301,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,302,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,303,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,304,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,305,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,306,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,307,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,308,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,309,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,310,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,311,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,312,0.0,0.03076171875,-0.03076171875
keuleers2011_britishlexiconproject,2_block_12,313,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,314,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,315,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,316,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,317,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,318,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,319,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,320,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,321,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,322,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,323,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,324,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,325,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,326,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,327,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,328,0.0,0.007781982421875,-0.007781982421875
keuleers2011_britishlexiconproject,2_block_12,329,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,330,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,331,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,332,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,333,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,334,0.0,0.0,0.0
keuleers2011_britishlexiconproject,2_block_12,335,0.0,0.0,0.0
